rider_id,name,city,signup_date,rating
18739,Aarav Sharma,Kolkata,2024-08-15,4.64
18740,Aditya Nair,Pune,2024-07-19,4.76
18741,Aarav Yadav,Kolkata,2024-02-18,4.66
18742,Krishna Nair,Mumbai,2024-06-01,4.46
18743,Kabir Yadav,Kolkata,2024-09-09,4.38
18744,Kabir Nair,Chennai,2024-09-26,4.8
18745,Reyansh Gupta,Bangalore,2024-09-23,3.83
18746,Kabir Yadav,Chennai,2024-04-11,4.41
18747,Sai Reddy,Bangalore,2024-09-23,4.64
18748,Ishaan Sharma,Bangalore,2024-10-11,4.36
18749,Aditya Verma,Delhi,2024-07-22,4.03
18750,Ishaan Sharma,Kolkata,2024-06-13,3.87
18751,Sai Singh,Pune,2024-02-27,4.62
18752,Vivaan Singh,Mumbai,2024-04-20,3.82
18753,Vivaan Khan,Chennai,2024-03-07,4.26
18754,Krishna Verma,Mumbai,2024-12-04,4.18
18755,Vivaan Joshi,Kolkata,2024-04-30,3.78
18756,Reyansh Reddy,Mumbai,2024-11-18,4.86
18757,Vihaan Patel,Bangalore,2024-08-17,4.05
18758,Reyansh Verma,Bangalore,2024-04-02,3.78
18759,Reyansh Nair,Mumbai,2024-09-20,4.73
18760,Arjun Nair,Chennai,2024-10-18,3.65
18761,Aarav Yadav,Mumbai,2024-08-04,4.72
18762,Arjun Verma,Delhi,2024-09-05,4.03
18763,Ishaan Nair,Mumbai,2024-11-23,4.47
18764,Aarav Yadav,Bangalore,2024-06-17,3.99
18765,Aarav Yadav,Mumbai,2024-02-17,4.79
18766,Aarav Nair,Chennai,2024-04-09,3.67
18767,Krishna Patel,Mumbai,2024-05-31,4.97
18768,Ishaan Gupta,Mumbai,2024-08-25,3.87
18769,Vivaan Singh,Kolkata,2024-08-24,3.67
18770,Arjun Reddy,Chennai,2024-10-26,4.18
18771,Aarav Singh,Hyderabad,2024-01-23,4.73
18772,Aarav Nair,Delhi,2024-08-08,3.73
18773,Krishna Joshi,Pune,2024-12-25,4.34
18774,Kabir Khan,Chennai,2024-06-28,4.84
18775,Reyansh Sharma,Hyderabad,2024-06-21,4.36
18776,Sai Joshi,Pune,2024-06-22,4.72
18777,Aditya Khan,Delhi,2024-06-18,4.21
18778,Aarav Joshi,Mumbai,2024-06-09,3.65
18779,Vivaan Verma,Delhi,2024-11-22,4.84
18780,Reyansh Khan,Bangalore,2024-12-14,4.66
18781,Reyansh Reddy,Delhi,2024-02-03,3.52
18782,Vihaan Sharma,Mumbai,2024-01-14,3.96
18783,Aditya Sharma,Pune,2024-06-28,4.63
18784,Sai Sharma,Kolkata,2024-04-13,4.75
18785,Ishaan Yadav,Chennai,2024-07-12,4.27
18786,Vihaan Patel,Mumbai,2024-10-07,3.93
18787,Vihaan Yadav,Hyderabad,2024-07-26,4.24
18788,Arjun Khan,Bangalore,2024-10-04,3.6
18789,Vivaan Joshi,Kolkata,2024-03-17,3.6
18790,Reyansh Reddy,Kolkata,2024-01-27,3.72
18791,Krishna Yadav,Pune,2024-02-26,3.96
18792,Aarav Singh,Delhi,2024-07-30,3.52
18793,Kabir Sharma,Delhi,2024-04-18,4.44
18794,Sai Khan,Delhi,2024-02-28,4.03
18795,Aditya Yadav,Delhi,2024-06-08,4.66
18796,Ishaan Patel,Mumbai,2024-12-23,3.71
18797,Sai Joshi,Hyderabad,2024-01-17,4.81
18798,Aditya Khan,Chennai,2024-02-13,3.92
18799,Vihaan Nair,Mumbai,2024-03-18,4.55
18800,Reyansh Gupta,Delhi,2024-06-12,4.98
18801,Aditya Joshi,Mumbai,2024-04-01,4.18
18802,Vihaan Reddy,Mumbai,2024-03-25,4.82
18803,Sai Verma,Bangalore,2024-11-02,3.5
18804,Arjun Singh,Hyderabad,2024-04-09,4.57
18805,Ishaan Nair,Pune,2024-11-23,3.66
18806,Aarav Singh,Mumbai,2024-10-08,4.09
18807,Sai Nair,Chennai,2024-07-28,4.37
18808,Aarav Joshi,Mumbai,2024-01-11,3.87
18809,Krishna Verma,Chennai,2024-12-11,4.0
18810,Reyansh Patel,Delhi,2024-08-18,3.9
18811,Aditya Singh,Delhi,2024-10-11,4.95
18812,Vihaan Sharma,Chennai,2024-05-18,3.88
18813,Arjun Reddy,Hyderabad,2024-02-16,3.7
18814,Sai Patel,Chennai,2024-01-06,4.73
18815,Sai Khan,Kolkata,2024-11-04,3.65
18816,Vivaan Nair,Mumbai,2024-10-18,4.47
18817,Vivaan Reddy,Pune,2024-02-15,3.88
18818,Reyansh Patel,Pune,2024-06-12,4.09
18819,Vihaan Reddy,Chennai,2024-03-29,4.1
18820,Reyansh Reddy,Bangalore,2024-09-29,3.63
18821,Krishna Gupta,Delhi,2024-04-08,4.21
18822,Kabir Sharma,Bangalore,2024-12-08,4.04
18823,Aarav Yadav,Bangalore,2024-11-03,4.49
18824,Vivaan Sharma,Delhi,2024-04-15,4.78
18825,Reyansh Joshi,Bangalore,2024-06-07,3.82
18826,Arjun Joshi,Pune,2024-08-18,4.75
18827,Aditya Sharma,Pune,2024-12-18,4.77
18828,Reyansh Yadav,Mumbai,2024-08-30,4.99
18829,Ishaan Yadav,Pune,2024-08-27,4.57
18830,Vivaan Reddy,Delhi,2024-01-01,4.11
18831,Kabir Verma,Mumbai,2024-11-14,4.92
18832,Aarav Nair,Delhi,2024-11-07,4.41
18833,Arjun Reddy,Mumbai,2024-06-04,4.06
18834,Vihaan Sharma,Hyderabad,2024-01-12,4.6
18835,Vivaan Reddy,Pune,2024-09-06,4.25
18836,Vihaan Khan,Pune,2024-04-16,3.53
18837,Aarav Patel,Delhi,2024-10-13,4.99
18838,Arjun Joshi,Bangalore,2024-01-29,4.24
18839,Vivaan Khan,Delhi,2024-03-07,4.0
18840,Ishaan Reddy,Hyderabad,2024-12-20,3.65
18841,Ishaan Sharma,Bangalore,2024-10-27,3.98
18842,Kabir Reddy,Delhi,2024-07-20,4.35
18843,Sai Yadav,Chennai,2024-03-21,4.8
18844,Aarav Gupta,Chennai,2024-08-31,3.73
18845,Reyansh Joshi,Chennai,2024-08-28,4.51
18846,Kabir Verma,Pune,2024-10-27,3.58
18847,Aarav Khan,Bangalore,2024-04-25,4.69
18848,Kabir Gupta,Bangalore,2024-02-14,4.77
18849,Vihaan Joshi,Bangalore,2024-07-20,4.43
18850,Krishna Sharma,Mumbai,2024-01-26,4.44
18851,Aarav Gupta,Delhi,2024-05-26,3.86
18852,Vihaan Verma,Mumbai,2024-09-06,4.67
18853,Aarav Joshi,Delhi,2024-10-23,4.5
18854,Ishaan Nair,Chennai,2024-02-15,4.27
18855,Kabir Yadav,Chennai,2024-05-03,3.98
18856,Arjun Nair,Pune,2024-02-03,3.87
18857,Reyansh Nair,Delhi,2024-07-20,4.38
18858,Ishaan Joshi,Mumbai,2024-12-12,3.56
18859,Ishaan Sharma,Hyderabad,2024-03-01,3.85
18860,Vivaan Yadav,Pune,2024-03-23,4.95
18861,Sai Patel,Bangalore,2024-11-16,4.46
18862,Kabir Gupta,Chennai,2024-02-02,3.81
18863,Reyansh Sharma,Hyderabad,2024-09-26,4.53
18864,Krishna Gupta,Bangalore,2024-02-15,3.94
18865,Krishna Verma,Chennai,2024-01-10,4.09
18866,Reyansh Yadav,Mumbai,2024-12-02,3.94
18867,Krishna Joshi,Mumbai,2024-09-07,4.67
18868,Vivaan Singh,Pune,2024-01-30,4.69
18869,Sai Joshi,Hyderabad,2024-09-29,4.51
18870,Vivaan Joshi,Kolkata,2024-08-23,4.84
18871,Kabir Reddy,Mumbai,2024-05-07,3.68
18872,Aarav Verma,Pune,2024-09-06,4.77
18873,Reyansh Joshi,Hyderabad,2024-07-18,3.66
18874,Krishna Joshi,Kolkata,2024-05-12,4.18
18875,Vihaan Yadav,Pune,2024-10-16,3.71
18876,Arjun Yadav,Mumbai,2024-11-01,3.84
18877,Sai Reddy,Pune,2024-05-06,4.5
18878,Aarav Sharma,Bangalore,2024-05-22,4.62
18879,Vihaan Sharma,Bangalore,2024-06-18,3.7
18880,Arjun Singh,Kolkata,2024-02-25,3.63
18881,Reyansh Verma,Mumbai,2024-08-02,4.34
18882,Kabir Joshi,Bangalore,2024-10-30,3.54
18883,Arjun Sharma,Delhi,2024-07-22,4.37
18884,Reyansh Yadav,Hyderabad,2024-02-16,4.86
18885,Vihaan Singh,Delhi,2024-10-12,4.07
18886,Aarav Sharma,Delhi,2024-03-03,4.51
18887,Sai Yadav,Pune,2024-10-03,3.9
18888,Kabir Patel,Kolkata,2024-03-07,4.0
18889,Sai Reddy,Mumbai,2024-02-21,4.38
18890,Reyansh Reddy,Delhi,2024-04-09,4.87
18891,Ishaan Patel,Kolkata,2024-01-15,4.45
18892,Reyansh Sharma,Hyderabad,2024-03-13,4.15
18893,Arjun Reddy,Mumbai,2024-03-05,3.96
18894,Sai Nair,Pune,2024-02-08,4.53
18895,Aarav Gupta,Delhi,2024-11-28,4.23
18896,Kabir Joshi,Chennai,2024-10-31,4.35
18897,Kabir Khan,Kolkata,2024-10-19,4.69
18898,Vivaan Yadav,Pune,2024-01-29,4.73
18899,Aditya Nair,Hyderabad,2024-10-22,3.77
18900,Vihaan Nair,Hyderabad,2024-10-21,3.88
18901,Reyansh Verma,Hyderabad,2024-09-16,4.99
18902,Aarav Reddy,Kolkata,2024-01-20,4.61
18903,Sai Gupta,Mumbai,2024-10-25,3.83
18904,Vihaan Verma,Chennai,2024-10-29,4.06
18905,Vivaan Gupta,Hyderabad,2024-05-18,3.59
18906,Ishaan Gupta,Hyderabad,2024-11-02,4.21
18907,Vihaan Nair,Chennai,2024-11-07,4.33
18908,Vivaan Joshi,Bangalore,2024-11-08,3.78
18909,Ishaan Khan,Hyderabad,2024-10-27,4.55
18910,Arjun Gupta,Hyderabad,2024-05-05,4.2
18911,Sai Khan,Kolkata,2024-02-23,4.69
18912,Vihaan Khan,Chennai,2024-04-10,3.95
18913,Kabir Sharma,Mumbai,2024-03-03,3.77
18914,Aditya Joshi,Mumbai,2024-01-15,3.96
18915,Arjun Reddy,Kolkata,2024-10-21,3.58
18916,Arjun Yadav,Mumbai,2024-08-15,3.6
18917,Kabir Gupta,Delhi,2024-07-03,3.58
18918,Sai Reddy,Delhi,2024-07-16,4.18
18919,Kabir Reddy,Chennai,2024-02-10,4.13
18920,Aarav Gupta,Bangalore,2024-10-08,4.97
18921,Aarav Joshi,Hyderabad,2024-11-30,4.19
18922,Vihaan Singh,Pune,2024-09-19,4.29
18923,Ishaan Sharma,Hyderabad,2024-12-28,4.34
18924,Vihaan Singh,Pune,2024-08-23,3.69
18925,Krishna Yadav,Chennai,2024-09-16,4.42
18926,Vivaan Gupta,Delhi,2024-11-13,3.8
18927,Aditya Yadav,Chennai,2024-06-22,4.31
18928,Vivaan Singh,Hyderabad,2024-07-01,4.39
18929,Aditya Yadav,Hyderabad,2024-11-06,3.65
18930,Aarav Sharma,Delhi,2024-12-26,3.82
18931,Krishna Gupta,Kolkata,2024-10-23,3.52
18932,Vivaan Singh,Bangalore,2024-04-23,4.03
18933,Sai Patel,Hyderabad,2024-12-21,3.81
18934,Ishaan Singh,Delhi,2024-09-19,4.26
18935,Krishna Patel,Mumbai,2024-11-08,4.06
18936,Arjun Joshi,Pune,2024-06-13,4.72
18937,Vivaan Yadav,Mumbai,2024-02-29,4.42
18938,Reyansh Nair,Kolkata,2024-02-16,4.53
18939,Ishaan Joshi,Pune,2024-01-05,4.96
18940,Kabir Patel,Chennai,2024-12-01,3.68
18941,Vivaan Khan,Hyderabad,2024-09-17,3.65
18942,Ishaan Khan,Mumbai,2024-05-01,3.66
18943,Sai Khan,Mumbai,2024-02-16,4.86
18944,Vihaan Verma,Pune,2024-04-13,4.92
18945,Aarav Sharma,Kolkata,2024-10-25,4.19
18946,Sai Singh,Mumbai,2024-06-17,4.43
18947,Krishna Gupta,Mumbai,2024-03-09,4.33
18948,Ishaan Nair,Pune,2024-10-26,4.82
18949,Vivaan Gupta,Hyderabad,2024-01-31,4.13
18950,Aarav Joshi,Chennai,2024-07-26,3.88
18951,Aditya Gupta,Chennai,2024-11-14,3.96
18952,Krishna Joshi,Bangalore,2024-05-05,4.63
18953,Kabir Nair,Pune,2024-07-24,3.75
18954,Aarav Nair,Pune,2024-12-18,3.72
18955,Arjun Patel,Hyderabad,2024-01-10,4.43
18956,Ishaan Yadav,Chennai,2024-07-10,4.59
18957,Aarav Singh,Delhi,2024-04-21,4.01
18958,Vihaan Gupta,Hyderabad,2024-01-14,4.09
18959,Aditya Yadav,Kolkata,2024-01-18,3.97
18960,Vihaan Yadav,Kolkata,2024-01-31,4.98
18961,Krishna Patel,Mumbai,2024-12-13,4.96
18962,Kabir Gupta,Delhi,2024-09-21,4.67
18963,Vihaan Nair,Hyderabad,2024-08-27,4.75
18964,Vihaan Patel,Mumbai,2024-03-17,4.89
18965,Aarav Joshi,Bangalore,2024-03-02,4.89
18966,Krishna Verma,Chennai,2024-10-22,3.66
18967,Vivaan Reddy,Mumbai,2024-01-16,4.76
18968,Aarav Yadav,Mumbai,2024-04-24,4.06
18969,Ishaan Patel,Mumbai,2024-05-27,3.53
18970,Aarav Reddy,Kolkata,2024-06-22,4.19
18971,Sai Gupta,Kolkata,2024-03-26,4.82
18972,Reyansh Patel,Kolkata,2024-03-29,4.41
18973,Arjun Singh,Hyderabad,2024-09-29,3.67
18974,Krishna Singh,Bangalore,2024-03-24,4.34
18975,Aditya Khan,Delhi,2024-10-05,3.95
18976,Aditya Yadav,Kolkata,2024-03-19,3.51
18977,Sai Gupta,Hyderabad,2024-09-17,4.93
18978,Vihaan Nair,Delhi,2024-03-27,3.86
18979,Reyansh Patel,Kolkata,2024-02-12,3.87
18980,Aarav Reddy,Bangalore,2024-06-22,4.3
18981,Sai Verma,Kolkata,2024-12-05,4.63
18982,Reyansh Yadav,Hyderabad,2024-06-21,4.91
18983,Aarav Yadav,Pune,2024-11-17,3.56
18984,Vihaan Verma,Kolkata,2024-12-22,4.76
18985,Aditya Joshi,Pune,2024-09-02,4.73
18986,Ishaan Reddy,Mumbai,2024-11-02,4.69
18987,Vivaan Singh,Hyderabad,2024-06-05,4.9
18988,Ishaan Reddy,Pune,2024-03-29,3.64
18989,Vivaan Nair,Bangalore,2024-08-12,3.85
18990,Reyansh Joshi,Bangalore,2024-11-17,4.89
18991,Ishaan Sharma,Mumbai,2024-11-25,4.68
18992,Arjun Patel,Kolkata,2024-09-24,4.53
18993,Aarav Reddy,Chennai,2024-08-06,3.58
18994,Aditya Reddy,Kolkata,2024-02-02,3.66
18995,Sai Yadav,Kolkata,2024-03-11,3.96
18996,Aditya Singh,Pune,2024-09-08,4.19
18997,Ishaan Khan,Pune,2024-06-08,4.36
18998,Vihaan Nair,Pune,2024-12-21,4.88
18999,Aditya Reddy,Bangalore,2024-01-08,4.97
19000,Vivaan Singh,Bangalore,2024-10-15,4.49
19001,Ishaan Patel,Delhi,2024-08-27,4.2
19002,Aditya Patel,Bangalore,2024-05-16,4.68
19003,Krishna Sharma,Pune,2024-06-11,4.41
19004,Vivaan Sharma,Kolkata,2024-03-08,3.9
19005,Sai Joshi,Pune,2024-01-03,4.39
19006,Reyansh Patel,Mumbai,2024-03-24,3.54
19007,Arjun Gupta,Chennai,2024-06-01,4.51
19008,Vivaan Khan,Pune,2024-12-08,4.67
19009,Arjun Sharma,Bangalore,2024-04-12,3.59
19010,Reyansh Yadav,Mumbai,2024-04-28,4.75
19011,Sai Gupta,Kolkata,2024-06-05,3.97
19012,Sai Reddy,Delhi,2024-05-11,3.97
19013,Kabir Gupta,Delhi,2024-09-19,4.37
19014,Sai Sharma,Bangalore,2024-06-10,4.73
19015,Arjun Patel,Mumbai,2024-03-16,3.5
19016,Vivaan Verma,Bangalore,2024-09-06,3.52
19017,Kabir Reddy,Delhi,2024-11-09,4.43
19018,Vihaan Khan,Hyderabad,2024-12-16,4.1
19019,Krishna Reddy,Bangalore,2024-11-01,4.58
19020,Ishaan Singh,Bangalore,2024-05-30,3.91
19021,Kabir Joshi,Bangalore,2024-07-08,4.18
19022,Vihaan Khan,Pune,2024-08-08,4.62
19023,Aarav Sharma,Delhi,2024-06-20,3.87
19024,Kabir Gupta,Delhi,2024-01-16,4.39
19025,Krishna Yadav,Delhi,2024-07-12,4.31
19026,Vivaan Joshi,Pune,2024-07-12,3.71
19027,Sai Joshi,Mumbai,2024-09-19,3.9
19028,Aditya Sharma,Pune,2024-08-02,4.46
19029,Arjun Patel,Mumbai,2024-04-22,4.87
19030,Aarav Patel,Kolkata,2024-04-29,4.49
19031,Vivaan Patel,Delhi,2024-01-27,3.71
19032,Vihaan Joshi,Pune,2024-05-03,4.33
19033,Arjun Joshi,Hyderabad,2024-09-20,4.14
19034,Reyansh Gupta,Delhi,2024-09-28,4.95
19035,Ishaan Patel,Kolkata,2024-05-21,4.03
19036,Kabir Patel,Delhi,2024-05-02,3.75
19037,Kabir Sharma,Bangalore,2024-02-11,3.79
19038,Reyansh Sharma,Bangalore,2024-12-02,4.13
19039,Arjun Singh,Hyderabad,2024-01-29,4.68
19040,Arjun Khan,Bangalore,2024-12-25,4.59
19041,Reyansh Joshi,Bangalore,2024-12-04,3.95
19042,Vivaan Patel,Mumbai,2024-11-27,4.12
19043,Kabir Joshi,Chennai,2024-01-08,3.57
19044,Vihaan Sharma,Delhi,2024-07-03,3.76
19045,Vivaan Verma,Mumbai,2024-11-16,4.45
19046,Krishna Patel,Mumbai,2024-10-11,3.89
19047,Arjun Khan,Hyderabad,2024-12-12,3.89
19048,Vihaan Yadav,Pune,2024-07-24,4.34
19049,Aditya Yadav,Bangalore,2024-03-18,3.56
19050,Arjun Khan,Chennai,2024-02-03,4.44
19051,Kabir Sharma,Chennai,2024-09-05,4.47
19052,Sai Gupta,Chennai,2024-12-02,3.83
19053,Aarav Verma,Bangalore,2024-09-16,3.66
19054,Vivaan Yadav,Pune,2024-05-04,4.57
19055,Sai Sharma,Kolkata,2024-08-15,3.5
19056,Kabir Reddy,Mumbai,2024-12-03,4.0
19057,Aarav Sharma,Bangalore,2024-11-08,4.88
19058,Reyansh Gupta,Chennai,2024-12-28,4.56
19059,Ishaan Patel,Kolkata,2024-05-26,4.92
19060,Kabir Yadav,Chennai,2024-08-16,4.35
19061,Vihaan Sharma,Delhi,2024-04-13,4.82
19062,Krishna Verma,Kolkata,2024-04-30,4.46
19063,Vivaan Singh,Chennai,2024-09-18,3.5
19064,Aditya Patel,Hyderabad,2024-02-21,3.53
19065,Arjun Khan,Pune,2024-10-26,3.98
19066,Vivaan Yadav,Mumbai,2024-08-24,3.81
19067,Aarav Reddy,Kolkata,2024-02-28,4.39
19068,Vivaan Nair,Pune,2024-08-11,3.65
19069,Ishaan Verma,Delhi,2024-12-29,4.12
19070,Aarav Nair,Hyderabad,2024-02-09,3.54
19071,Kabir Nair,Hyderabad,2024-07-21,4.97
19072,Sai Yadav,Pune,2024-04-04,3.68
19073,Krishna Patel,Hyderabad,2024-03-07,4.22
19074,Reyansh Yadav,Chennai,2024-03-21,3.99
19075,Krishna Yadav,Kolkata,2024-11-25,4.8
19076,Sai Reddy,Pune,2024-01-31,4.39
19077,Reyansh Yadav,Kolkata,2024-02-02,4.14
19078,Vivaan Yadav,Bangalore,2024-04-29,4.06
19079,Sai Nair,Hyderabad,2024-12-05,4.07
19080,Ishaan Gupta,Pune,2024-09-05,4.49
19081,Sai Khan,Mumbai,2024-01-02,4.87
19082,Reyansh Joshi,Mumbai,2024-08-04,3.63
19083,Vihaan Khan,Mumbai,2024-07-02,4.94
19084,Aditya Khan,Delhi,2024-06-11,4.14
19085,Kabir Nair,Chennai,2024-11-04,4.92
19086,Kabir Gupta,Hyderabad,2024-08-08,4.27
19087,Kabir Sharma,Mumbai,2024-11-11,4.98
19088,Aditya Yadav,Kolkata,2024-10-12,4.89
19089,Aarav Khan,Mumbai,2024-07-23,4.65
19090,Kabir Nair,Bangalore,2024-09-10,4.51
19091,Kabir Gupta,Mumbai,2024-05-28,3.82
19092,Arjun Patel,Mumbai,2024-04-30,3.86
19093,Vivaan Verma,Bangalore,2024-02-21,4.23
19094,Krishna Sharma,Mumbai,2024-11-22,4.31
19095,Krishna Yadav,Bangalore,2024-01-07,4.42
19096,Ishaan Reddy,Kolkata,2024-01-11,3.88
19097,Reyansh Sharma,Chennai,2024-06-26,4.76
19098,Arjun Singh,Delhi,2024-11-13,3.54
19099,Aarav Reddy,Kolkata,2024-04-10,4.74
19100,Vihaan Joshi,Kolkata,2024-03-06,4.46
19101,Sai Khan,Mumbai,2024-11-28,3.87
19102,Vivaan Singh,Kolkata,2024-08-18,3.8
19103,Arjun Khan,Hyderabad,2024-10-13,3.74
19104,Ishaan Patel,Delhi,2024-08-27,4.69
19105,Reyansh Verma,Chennai,2024-11-01,4.75
19106,Krishna Singh,Kolkata,2024-12-25,4.05
19107,Sai Khan,Pune,2024-02-13,4.07
19108,Reyansh Nair,Mumbai,2024-12-10,4.17
19109,Reyansh Khan,Hyderabad,2024-08-10,3.64
19110,Vihaan Khan,Chennai,2024-05-19,4.61
19111,Ishaan Singh,Bangalore,2024-11-24,4.29
19112,Kabir Gupta,Bangalore,2024-05-31,3.66
19113,Krishna Joshi,Pune,2024-06-17,4.75
19114,Sai Yadav,Delhi,2024-01-13,3.72
19115,Kabir Gupta,Chennai,2024-11-24,3.86
19116,Reyansh Singh,Chennai,2024-01-27,4.85
19117,Krishna Joshi,Pune,2024-02-06,4.45
19118,Aarav Joshi,Bangalore,2024-02-16,4.44
19119,Ishaan Singh,Chennai,2024-09-12,4.6
19120,Aditya Yadav,Bangalore,2024-04-29,4.44
19121,Reyansh Yadav,Delhi,2024-12-24,4.84
19122,Vivaan Patel,Hyderabad,2024-06-11,4.77
19123,Aarav Nair,Bangalore,2024-02-09,3.64
19124,Vivaan Singh,Pune,2024-11-30,3.72
19125,Aditya Nair,Delhi,2024-03-28,4.42
19126,Reyansh Verma,Pune,2024-04-10,4.32
19127,Kabir Joshi,Hyderabad,2024-05-20,4.77
19128,Aditya Sharma,Chennai,2024-06-18,4.87
19129,Ishaan Reddy,Bangalore,2024-10-06,3.72
19130,Krishna Joshi,Mumbai,2024-12-13,4.61
19131,Ishaan Verma,Mumbai,2024-09-15,4.03
19132,Kabir Khan,Mumbai,2024-07-24,4.42
19133,Krishna Patel,Pune,2024-09-20,4.3
19134,Kabir Joshi,Mumbai,2024-03-11,4.45
19135,Aarav Gupta,Hyderabad,2024-09-30,4.13
19136,Arjun Verma,Chennai,2024-07-04,4.28
19137,Reyansh Patel,Pune,2024-01-05,4.16
19138,Vivaan Singh,Hyderabad,2024-01-14,3.97
19139,Aditya Sharma,Mumbai,2024-03-16,4.13
19140,Krishna Nair,Pune,2024-07-03,3.66
19141,Arjun Gupta,Delhi,2024-07-26,4.78
19142,Kabir Yadav,Kolkata,2024-06-18,4.03
19143,Arjun Reddy,Kolkata,2024-10-05,3.65
19144,Aditya Yadav,Pune,2024-03-28,4.29
19145,Sai Khan,Kolkata,2024-04-16,3.65
19146,Aarav Patel,Chennai,2024-05-05,4.88
19147,Arjun Reddy,Hyderabad,2024-10-21,4.83
19148,Vihaan Nair,Delhi,2024-08-24,4.84
19149,Vivaan Verma,Delhi,2024-06-15,3.64
19150,Arjun Singh,Mumbai,2024-12-29,4.31
19151,Sai Singh,Mumbai,2024-05-29,3.55
19152,Aditya Verma,Pune,2024-01-19,3.57
19153,Sai Khan,Chennai,2024-08-17,4.69
19154,Kabir Patel,Hyderabad,2024-08-11,3.66
19155,Sai Joshi,Bangalore,2024-04-22,3.6
19156,Arjun Nair,Kolkata,2024-09-16,4.37
19157,Krishna Reddy,Pune,2024-02-22,3.95
19158,Aditya Gupta,Mumbai,2024-02-13,4.41
19159,Aditya Gupta,Delhi,2024-11-03,4.68
19160,Kabir Yadav,Chennai,2024-02-13,4.23
19161,Vihaan Singh,Delhi,2024-04-12,3.58
19162,Sai Joshi,Kolkata,2024-07-05,4.7
19163,Vivaan Singh,Bangalore,2024-07-22,4.01
19164,Aditya Sharma,Chennai,2024-12-27,4.86
19165,Krishna Joshi,Hyderabad,2024-03-07,3.65
19166,Krishna Sharma,Mumbai,2024-09-07,3.63
19167,Ishaan Sharma,Pune,2024-03-29,4.02
19168,Vivaan Gupta,Delhi,2024-06-24,4.48
19169,Ishaan Yadav,Chennai,2024-05-18,4.39
19170,Vihaan Patel,Mumbai,2024-05-06,4.35
19171,Reyansh Yadav,Delhi,2024-10-19,4.04
19172,Sai Reddy,Chennai,2024-01-18,3.99
19173,Arjun Sharma,Chennai,2024-07-22,4.82
19174,Sai Nair,Bangalore,2024-01-13,4.85
19175,Kabir Sharma,Mumbai,2024-03-11,4.27
19176,Sai Sharma,Kolkata,2024-11-08,4.36
19177,Krishna Reddy,Hyderabad,2024-06-20,4.9
19178,Reyansh Singh,Chennai,2024-01-02,4.12
19179,Kabir Yadav,Delhi,2024-03-19,4.8
19180,Sai Sharma,Bangalore,2024-03-23,3.87
19181,Sai Singh,Mumbai,2024-07-19,3.69
19182,Ishaan Khan,Pune,2024-06-10,4.54
19183,Aarav Joshi,Bangalore,2024-03-19,3.64
19184,Arjun Khan,Hyderabad,2024-05-19,4.57
19185,Aarav Khan,Kolkata,2024-03-21,4.72
19186,Sai Gupta,Chennai,2024-06-06,4.81
19187,Aditya Gupta,Delhi,2024-08-27,4.65
19188,Kabir Reddy,Kolkata,2024-05-04,4.57
19189,Ishaan Sharma,Pune,2024-02-25,4.99
19190,Aditya Joshi,Delhi,2024-11-25,4.79
19191,Aarav Gupta,Bangalore,2024-10-04,3.82
19192,Krishna Reddy,Pune,2024-06-24,3.57
19193,Vivaan Nair,Bangalore,2024-03-10,4.82
19194,Sai Verma,Hyderabad,2024-03-03,4.46
19195,Vihaan Singh,Hyderabad,2024-08-21,4.06
19196,Krishna Reddy,Kolkata,2024-01-25,4.16
19197,Ishaan Gupta,Chennai,2024-12-03,4.13
19198,Kabir Gupta,Delhi,2024-06-17,3.73
19199,Aarav Verma,Chennai,2024-08-02,4.21
19200,Sai Sharma,Delhi,2024-01-19,4.54
19201,Kabir Reddy,Bangalore,2024-02-18,3.52
19202,Ishaan Singh,Hyderabad,2024-07-08,4.57
19203,Sai Patel,Hyderabad,2024-03-27,4.66
19204,Aditya Khan,Chennai,2024-11-22,4.89
19205,Sai Reddy,Hyderabad,2024-06-29,4.83
19206,Reyansh Joshi,Chennai,2024-05-10,4.87
19207,Arjun Khan,Delhi,2024-04-30,3.77
19208,Aditya Yadav,Delhi,2024-03-08,4.17
19209,Vivaan Singh,Mumbai,2024-03-28,3.78
19210,Vihaan Reddy,Delhi,2024-09-10,4.67
19211,Arjun Yadav,Bangalore,2024-06-03,3.51
19212,Aarav Khan,Bangalore,2024-01-13,3.83
19213,Arjun Nair,Kolkata,2024-05-27,4.9
19214,Krishna Joshi,Kolkata,2024-03-27,3.7
19215,Krishna Reddy,Hyderabad,2024-02-06,3.76
19216,Vihaan Khan,Hyderabad,2024-05-04,4.17
19217,Aarav Khan,Kolkata,2024-12-15,4.88
19218,Arjun Khan,Delhi,2024-12-26,4.93
19219,Reyansh Reddy,Chennai,2024-09-07,4.33
19220,Sai Verma,Pune,2024-03-18,4.41
19221,Arjun Yadav,Delhi,2024-10-12,4.62
19222,Sai Joshi,Hyderabad,2024-09-11,4.05
19223,Ishaan Gupta,Hyderabad,2024-10-31,4.66
19224,Kabir Khan,Mumbai,2024-11-19,4.95
19225,Aarav Yadav,Kolkata,2024-01-13,4.65
19226,Vivaan Sharma,Hyderabad,2024-08-12,3.72
19227,Kabir Patel,Hyderabad,2024-06-20,4.35
19228,Ishaan Reddy,Chennai,2024-02-25,4.78
19229,Reyansh Khan,Pune,2024-05-21,3.98
19230,Reyansh Verma,Hyderabad,2024-07-23,4.55
